# x[kpc] y[kpc] z[kpc] vx[km/s] vy[km/s] vz[km/s]
-1.731866780314124110e+00 1.352514675386505827e-01 1.375166269737318814e+00 1.551061430695694021e+01 7.180640149682396611e+00 1.268373441820819103e+01
1.600569451645059704e-01 6.476214214872328956e-01 5.371431341128083403e-01 7.779404080804699362e+00 9.303000742309976978e-01 -1.046967356746256961e+01
-1.582958318943510079e-01 -1.090848233942669276e+00 -4.262123192680128403e-01 -1.061169046592005927e+01 7.727872253353271326e+00 5.919255538530817873e+00
-1.507898836796708997e+00 8.558172645445442095e-01 -2.319461860632453742e+00 1.889466720846901637e+01 6.642201909644049884e+00 7.637002669738039984e+00
-3.250939413585565707e-01 2.315000856846257449e+00 -1.189921586345027704e-01 5.253322420791405101e+00 1.299986579397335795e+01 -6.093658416714024639e+00
1.282797290852878858e+00 9.641750572899678851e-01 1.219952303885789124e+00 4.714141045550253040e+00 -1.618968454078320462e+01 6.092778671617963049e+00
-6.242564371139815854e-02 -6.625035577020935706e-01 2.710726758323925289e-01 -8.691212421774054064e+00 -1.244002183417786256e+01 -1.045909151538050352e+01
2.952990179033244122e-01 4.321968179758626794e-01 5.688697264456211711e-01 1.019842561061294539e+01 9.158626865486201751e+00 -8.041102495110703074e+00
1.888552397195522037e-01 8.357211820776785927e-02 3.343041272309463241e-01 -2.922353152977757773e+00 -2.432415808247608169e+00 1.254011611616972033e+01
1.592101257241027357e+00 3.886245964530813946e-01 -9.027637906383412236e-01 1.686459257252332833e+01 -1.145072443674889406e+01 6.016761090143114110e+00
9.815236096501707141e-01 -3.351336530193485541e-01 -5.257075682902069280e-01 -1.624405126744984162e+00 6.282964847299470357e+00 -9.655966287257992775e+00
6.042717770839651781e-01 -1.361799799944710898e+00 1.493708904806820170e+00 -2.412401166599663860e+00 -8.858579795715666449e+00 -5.824869970225206472e+00
2.523422221968985024e-01 -3.287334957168648597e-02 5.004857386432877142e-01 -5.196050865177320510e+00 -1.288522365520462465e+01 3.204496350686009798e+00
1.075483852829313414e-01 -1.638969151380861855e-01 -9.408815331144427807e-01 5.032602260365656832e+00 2.367189277730559205e+00 2.474879397335686093e+01
-1.308897769843425429e+00 1.428010066383152143e-01 1.412251326085233405e+00 2.017768961489284862e+00 -1.267044387242400383e+01 -9.342121344227725999e+00
3.673543095618140297e-01 -4.264678635817205077e-01 -5.337905201649431053e-01 -2.129183630058970600e+00 -2.106128117763292451e+00 4.202578491000454441e+00
6.587114351919845512e-02 4.692107151510084839e-01 2.263268345186393027e-01 -5.830237217038732211e+00 -3.828584399128275528e+00 5.261924683136283143e+00
-8.824229180861555832e-01 1.042790383691743761e-01 -7.875144898590714648e-01 1.447412949969089091e+01 4.082056650168862433e+00 -1.041307873708018938e+01
3.197754407001868193e-01 1.743556597396782815e+00 1.516937772542368557e-01 -1.015659595278148863e+00 -1.616635853354287633e+01 -1.203045325716576386e+01
-1.387107343835439766e+00 -6.616417065486083875e-03 5.406062807005167503e-01 -6.361242925156808781e+00 1.980938916493308333e-01 3.681132114658748566e+00
-9.172766001901249133e-01 -7.258643778951031633e-01 1.396847909966203893e+00 -3.700827282485692038e+00 -5.566291881769145355e+00 -7.026603316130870525e-01
7.891731211187847927e-01 -5.228944962187030976e-01 7.503126674474251967e-01 5.770971013272151673e+00 -3.465110832757865467e+00 -3.844026044678548359e+00
-2.665265743724888892e-01 9.135954106491574189e-02 -1.518657928199475260e-01 -2.413952517030726774e+00 -1.627117078355343915e+00 3.147969917421684638e+00
-4.218993090965883486e-01 -5.316689985826361209e+00 -2.300528738327570100e+00 1.040831076325215676e+01 -4.002261701405591232e+00 7.318683306721743165e+00
5.026732573100408663e-01 -4.760401221865885879e-01 -4.945986872719526084e-01 -6.311410551322738982e+00 -4.214093049500814203e+00 -6.918521235713186002e+00
-6.361649437765817261e-01 6.426464080917945187e-01 -1.217840454794217875e-01 -1.023734233264190685e+01 -1.075966840929037716e+01 -2.361453515371206890e+01
1.250264016239438059e+00 -4.562764070836029084e+00 1.894225037388440613e+00 -7.011032668391274925e+00 -9.185199677950919295e+00 -1.686173323235869148e+01
2.336356968917478738e-01 -6.130942094449462476e-02 8.829023685901776775e-01 -3.247383630643834351e+01 8.440602330646536089e+00 -3.655812637729134451e+00
3.836744772574594564e-01 -1.926390362501576581e-01 1.306734776365266359e+00 6.930976954828524050e+00 8.288788012670281091e+00 -1.979473572270162052e+01
-1.303806403611227127e+00 -1.018001646614097089e+00 1.121710405807909039e+00 1.727478613931222284e+01 -3.070314730526638503e+00 8.567062689313702961e+00
6.135373836133833220e-02 1.026972884938800901e+00 3.526943962870637272e-01 7.754586616013932954e+00 -1.300450768060652074e+01 -3.381344834880906092e-01
-2.252837443380784066e-01 1.806199049022451375e-02 1.161372439793484590e+00 2.098501297667799292e+01 -1.484643891749352029e+01 3.277937983543388611e-01
2.407360403409547267e+00 1.101765607476720144e+00 -5.230425661433897311e-01 8.065472873735874515e+00 6.058781546281617469e-01 6.078009863300938065e+00
-6.349491724331739473e-01 -3.580976492583587967e-01 1.374810581640864449e+00 -5.504047862799872348e+00 -1.087477783880292748e+01 -1.418412904423002274e+01
5.926719496222320194e-01 -1.438356451303280659e-01 -7.385805690205306381e-04 8.503764647296055301e+00 2.557780938155467254e+00 1.129205735336974037e+01
8.772945626966823784e-01 -8.674033801035176960e-01 2.595574960900293160e-01 -1.131231617687788393e+01 9.227163023759965554e+00 3.037361906490443353e+00
9.136528282655552724e-01 1.465929010547752487e+00 -7.212688981251064169e-02 5.395184676616143982e+00 9.913249274799346367e+00 7.189671722216161243e+00
3.320722258784229997e-01 -9.015281972688047318e-01 2.670657601678864124e-01 1.795431065587328945e+01 1.092156450830479386e+01 -4.105414569070379827e+00
4.740686115321683380e-01 -3.817396358417505242e-01 2.409615185551635397e-01 3.713142954318260802e+00 -1.022451249453343891e+01 2.774270947274888321e+00
7.018005760988080266e-02 -3.644173845892490493e-01 -7.636700273812562223e-01 2.712674424084650315e+00 -5.972711346462986626e-01 -1.244395801374416877e+01
6.745884640960322920e-02 -1.088790640443504820e+00 -1.646993912803527360e+00 1.367606457580555279e+01 -2.229871745562957841e+01 -4.495952741228068206e+00
-1.723388681425647856e-02 -6.749258758118658053e-01 5.177915359232434511e-01 -2.516974025580357655e+00 -2.277250203408442530e+01 -5.486231205947047940e+00
-5.739658252588442089e-01 -1.373294805636303684e+00 -1.273787772786824757e+00 1.234302738899391017e+01 -1.386205391409534116e+01 5.723263843721415611e-02
3.252604762746119094e-01 4.299836369551731687e-03 -6.618953354639883768e-01 -1.507041580724797214e+01 5.113228739574014803e+00 -2.578850018800760324e+01
-5.016777744636814473e-01 9.734183912595625876e-02 1.130424325085996662e+00 1.380111584374909661e+00 8.598658108977897285e+00 1.696921915148456605e+01
-3.181302821118388025e-01 4.088978402996070183e-01 -1.740803962014786654e-01 -1.093155020699516200e+01 -1.506322422492096358e+01 -1.816703921303074676e+00
-3.171679682238267572e-01 2.444180026698680452e-01 -5.196730856437776769e-01 -2.316401532062617452e+00 1.525165056308578571e+00 4.652789680540952766e+00
-6.994869311381284316e-01 -3.027804890281286521e-01 -1.714103972999584169e+00 5.738746660373714725e+00 8.797392064807922907e+00 -3.713627469538486103e+00
6.343960179742536010e-01 1.572208173031921952e+00 -2.851135522958065383e-01 -6.594905275082054708e+00 1.497316694910368717e+01 -2.473574856550071477e-01
-4.580308225464035932e-01 -1.384669632460264532e+00 -6.074581209070926135e-01 -1.269534837242096426e-02 -3.289625985538120023e+00 8.353812849548912567e+00
5.003916731399507434e+00 -1.096016944265749249e+00 5.012299528722239828e+00 -1.914614552262593250e+01 1.478009585999132902e+01 -1.174670922842020104e+01
-1.136427462339355543e+00 2.079633354769165443e+00 8.921621981567604553e-01 -1.707971629493521704e+01 -4.526542467044123441e+00 -3.064987669406064708e+00
-3.718605283185599797e-01 2.999179250221768456e-01 8.069044544283543452e-02 1.443282403459183527e+01 -1.216050240587383868e+00 -1.389374547408094962e+01
-1.831461552191825937e-01 -7.791633038623386742e-01 1.256620494317000902e-01 6.346626876874593925e+00 7.353732285077731134e+00 5.162741577269921223e+00
-1.761522436791739255e+00 -6.316454734748009336e-01 -1.782485722080797919e+00 -6.289338404626263923e+00 1.210050742717668726e+01 2.729158493801643104e+00
