# x[kpc] y[kpc] z[kpc] vx[km/s] vy[km/s] vz[km/s]
2.484845934084778385e+00 2.794733495616676944e+00 -6.140283870585173664e-01 1.746519812177000475e+01 -6.012770847894044479e+00 1.718347684239473372e+00
-5.135961145760326030e-01 8.253810550006910329e-01 -1.053667513191863359e+00 -4.510706769548431083e+00 -6.693906416703474527e+00 7.239480726134123856e+00
1.836372571844606671e+00 -1.458506808778925745e-01 3.546160451252713952e-01 4.893103340799116907e+00 -9.254384445818875093e+00 -1.334514323124096347e+00
6.136245041102715847e-01 -8.566751894678251156e-02 -9.223100920576959849e-01 1.170692655002601867e+01 5.131254924768352765e+00 2.150495557085495335e+00
-4.233433658062272231e-01 -4.146574706806704924e-01 4.011286304404545477e-01 8.376512041812009812e+00 -9.197193177224768590e+00 -6.573837114469505138e-01
2.708633041428512023e-01 1.322250231148038635e+00 -4.413585421704257494e-01 -2.638054867784166291e+01 -1.009747535449176148e+01 1.956191353960726076e+01
1.966910263258973224e+00 -4.855137351283729807e-01 1.368240112920483309e+00 6.797096654086945300e+00 -1.036591995111957054e+01 -8.045620035961361438e+00
-9.578447892425048238e-01 1.093135592523190036e+00 -1.717198127937165711e-02 -1.416530002047421810e+01 -1.283421589888302350e+00 8.265477122281462030e+00
1.655000812920173425e+00 1.244856596281438410e+00 -9.034915322265129056e-01 -1.044699936387651906e+00 9.551748378796542926e-01 1.923935807802142239e+00
5.000381511645485277e-01 -1.172093179693972642e-01 -5.968667829353760945e-01 6.183567072774158291e+00 -1.291935883925280670e+01 3.617555290913312405e-01
-1.167903604072130008e+01 1.312207193245803261e+00 -2.579680180434994696e+00 -8.553945590210329186e+00 -1.042335286536402883e+01 -3.014522959722154560e-01
-1.159768757165314357e+00 1.191851545491521058e+00 1.420269431338699595e-01 1.455339859241341216e+01 1.063119617939328165e+01 1.864800128977596616e+00
2.579690495185101295e-01 -6.868231106044804246e-01 4.564852497020595590e-01 -6.458520952533381987e+00 -4.494160611052464560e+00 -1.510620461042154261e+01
1.308386381817779220e+00 -2.057211870681847188e+00 -2.493121820312717285e-01 -2.058981210559694297e+00 -6.185299187384035946e+00 6.911798868168508303e-01
9.687689827427397038e-01 5.212838520545434035e-02 -1.570225019579358783e+00 6.053581473772083887e-01 9.598693176936869520e+00 1.446296827607569169e+00
5.688111123400891866e-01 1.698495223981363766e+00 9.120798307386577264e-01 1.066289277264821855e+01 -1.265412988492716728e+01 9.006641993182542549e+00
-1.533881609952397473e-01 5.390852564293927562e-01 -9.360993119140608165e-01 2.844135973228488101e+00 7.053874792847514286e-01 6.862044676367363705e-01
1.056766942984437296e+00 -5.407774620912911834e-01 1.408944828928499371e+00 -8.563142380219179728e+00 1.231319894431785578e+01 5.498000509006727654e+00
3.042255142167160087e-01 -4.939325228594967920e-01 -6.019121672683933610e-01 5.418582166282961410e+00 -1.380351851683956887e+01 -1.354078771562914341e+00
3.319574443638184102e-01 1.393768415200672628e+00 -8.379913239690148785e-01 7.956419635903080323e-01 -1.512438202930961317e+00 9.032903007343806578e+00
-5.425840137986776002e-01 -7.328466251950909172e-01 -1.301413474379260027e+00 -3.364012494258968644e+00 3.482273503512368862e+00 8.823145152143206715e+00
-5.576585321302089948e-01 -2.649339078688053295e-01 3.713743097845135233e-01 2.747442228134628550e+01 7.542712792470577909e+00 1.179040269422411313e+01
-1.057850146160828952e+00 1.358760234323238836e-01 -4.135819301200212905e+00 -9.227510806173876645e+00 4.917498115877281251e+00 5.795126239399619905e+00
1.055187305469242887e-01 4.043236484122594843e-02 2.627360343817546906e-01 -3.152796807894949094e+00 2.980722407534526663e+00 4.951599016396891706e+00
1.443017978983074601e+00 3.212452830344154631e+00 -1.634205624068411522e+00 -2.466711587890533242e-01 -8.490333434154294423e+00 -6.074293906688665423e+00
2.360678726328562793e-01 4.700682759290331775e-02 2.243371216360891207e+00 3.201388057029817880e+00 9.731950734769396760e+00 2.175283136568578257e+01
3.606486694656515279e+00 9.702607277937701502e-01 -1.137987035576316863e+00 1.536077329170420569e+01 8.352714862756380754e+00 6.946082059238527506e-01
4.866330841334416402e-01 -5.236146953567311080e-01 1.174948451785809422e-01 3.337875819607722949e+00 5.477519309636278422e+00 9.941530525373021732e+00
-1.384143685041395067e+00 -3.006769129478830127e-01 -2.672452895425933006e-01 -6.191378303813017681e+00 6.890413005310867867e+00 -2.666595286547175370e+00
-2.365219089928070062e-01 -7.196032862071690683e-01 4.602568512169850634e-01 4.485146013244607488e+00 1.740637988662789937e+01 2.447135925393715716e+00
-9.743912227079640775e-01 1.396205992574363064e-01 5.799465924892880375e-01 -2.962447746641105439e+00 5.962378186644357037e+00 -1.222349296616010328e+01
-4.210911572690568261e-01 1.054377145101271646e-01 -2.150649521214257620e-01 1.674522850577597310e+00 5.405122283803930117e+00 1.646080990293557278e+01
2.000914183106456967e+00 -2.434042263943877238e+00 -7.311856997874742747e-01 -2.098233478904272697e+00 -1.163297741214812220e+00 2.956848020872795968e-01
4.673945073337350264e-02 -2.165480543496395571e-01 1.272691178581696614e-01 2.483172885061524582e+01 3.799213032615716301e+00 -4.016700443143767174e+00
5.549115248730028815e-01 1.100590069667202187e+00 6.057516077601329263e-01 -5.715626191057086025e+00 -8.217165694185628588e-01 2.366850094260787074e+00
1.288949114054236622e+00 1.120876569198111294e+00 1.924793994504923056e+00 -1.446753033188840831e+01 1.926978750709746180e+01 6.816576023825795083e+00
-8.383113049949543205e-01 1.382373190125776752e+00 -6.211313204847291880e-01 8.996783345561674139e+00 -7.161401901193757524e+00 2.196198916932810974e+01
-9.518240243643388832e-01 -6.810752952719495434e-01 -1.740307919329118658e+00 1.046679499488335274e+01 -2.840731708881202522e+00 -8.562448695634669704e+00
3.296885177341401518e-01 -1.193913248307668873e+00 -1.420507894360040907e-02 1.809383831469219928e+01 8.836659110051796162e+00 4.017942487228271631e+00
9.195513726038482272e-01 -7.597845559962691786e-02 1.208349426697168244e-01 -7.700584561706181219e+00 2.851924319282142051e+01 7.243491660182463932e-01
-2.098634619600150131e-01 -6.092989414051175334e-01 -1.129888785037397536e+00 7.295603209085682828e+00 6.536578959261918342e+00 1.498901849717869261e+01
-1.750419296058520091e+00 8.824026263088720068e-01 1.184163811661127719e+00 -1.256293652088018575e-01 -5.131552583760913500e+00 2.633261747929550367e+01
-3.774993047934525614e-01 8.723162694423954866e-01 6.957714411619394523e-01 2.376514903453514904e+00 1.344816273391107586e+01 6.278420180813761853e+00
-1.966086979386633349e+00 3.368610549410888666e+00 6.804937657779484894e+00 -3.013070480819666219e+00 8.102432784859928461e+00 -4.217217608349634439e+00
-1.311167114772820108e+00 -9.582012583730961097e-01 -1.073733588949984386e+00 -5.087326744532527201e+00 -8.234310165648899726e+00 -1.663164357303405083e+01
3.775366071258084766e+00 -6.678064312965003246e+00 -2.853079419924318127e+00 -5.894336947014466865e-01 -4.736490411614198592e+00 -1.229692591042447880e+01
-5.235849148840696077e-02 4.140339900889317137e-01 -3.775498541322261925e-01 -8.389300084903062782e+00 -5.694077879668108189e+00 -1.648261091594421046e+01
1.944981127131383269e-01 -2.630544501644987432e-01 2.482117480189008074e-01 -6.036306959728341859e+00 -6.469108649431314362e-01 -1.086229032532553518e+01
-4.935431132777040597e-02 1.522270808146929666e-01 -1.606403425883546676e+00 -1.073227156691083017e+01 2.176195004178683945e+01 2.994476801867373439e+01
-6.924365453687630900e-01 8.733981952549969563e-01 1.187589974031054485e+00 -1.162380250582551611e+01 1.980740682974852973e+01 -2.091780573299803336e+01
3.951765911019631705e+00 -2.597929990933597111e+00 6.722515868589293397e+00 2.132128711877985694e+00 8.594242693768457286e+00 -3.373545303705248077e+00
-5.594916916278045882e+00 -3.201424239005206673e-01 -6.301709289045853701e-01 -8.007573536844565965e+00 -8.187489621696876441e+00 -3.380443311111565485e+00
4.441070945308673440e-02 9.141310379474638648e-01 1.748733531843866817e+00 1.586577114660335219e+01 8.603038880049659554e+00 4.927620078334786768e+00
1.168804471159712310e-01 3.690943440206361781e-01 -2.003253007105124384e-01 9.786258715352323279e+00 7.617277930061115754e+00 -6.555117945107909350e+00
-1.869733037632095973e+00 -1.587669134349194655e+00 -3.299352508660727157e+00 3.841355874437399454e+00 2.853029976064299866e+00 -1.300796044934716456e+00
-3.788972437597074805e+00 -1.583650255267894602e+00 4.872929820694174019e+00 -7.144370181388531194e+00 2.715392676960028950e+00 1.606939490540510462e+01
-2.706530950207663100e+00 1.452666932102200548e+00 3.658505386029358597e+00 -7.199146475727102867e+00 7.609151910326206192e-02 -9.748129032093546087e+00
-4.522439558640554969e-02 5.796806522696091868e-01 2.128132590957298731e-01 -1.736530452018447246e+00 1.136051444572999358e+01 -7.947954758377699491e+00
-1.083020230869226275e+00 9.692152774586743069e-01 1.020970170525592746e-01 -8.758528477594182959e+00 1.510534944168863802e+01 -3.916048855984395338e+00
-3.609597856493161894e-01 -3.634574488683890020e-02 -5.840598523559776822e-01 8.734665015966125878e+00 9.709613361267144249e-01 -1.139069749283869726e+01
-9.293415411390767988e-02 1.083446986950908242e+00 1.079279994944168652e-01 -6.915366536950811494e+00 -1.231276482847669662e-01 2.193665052101628277e+01
-9.255470173871369610e-01 -2.382628215366027646e+00 9.239506342112342729e-02 -1.449531276204848140e+01 1.240926000400551388e+01 -1.595186570975358098e+00
-1.296015754094394234e-01 -5.163123197116722407e-01 -2.373283543131492548e-02 -1.264351332684718443e+00 -2.485692210233372279e+00 -5.860377647097430476e+00
-8.810418430865940564e-02 1.113571567350617048e-01 -2.014839437805150624e+00 -1.496961375066107713e+00 -1.976128024796486216e+01 -3.811557020211650659e+00
4.892371334027086349e-01 1.349086773694247343e+00 9.384512794814802161e-01 9.299123043870574534e+00 -3.833311873165077266e+00 2.031705153382732387e+00
-1.296949675452574724e-01 3.028609102274924525e-01 -2.431737196752283836e+00 1.327964234053505166e+01 7.509477940274842389e-01 6.601041171946866015e+00
1.281074159202958418e+00 4.649591149218103292e-02 -4.903616467866154238e-01 -3.170197084517910380e+00 5.290473072074784788e+00 1.369045207406422326e+00
1.070829881502760594e+00 3.566338996190491217e-01 9.519910832025892944e-01 8.102975877151980200e+00 4.735521920951395458e+00 1.214182515040616472e+00
-8.576140687351794245e-01 -2.867779868620413675e-01 -1.257673370442383920e+00 1.386880540815603879e+01 8.098837763491681940e+00 4.199153649528782672e+00
-2.156181483039998070e-01 2.118294310215026663e-02 1.089558409296989883e+00 -6.478625219499821064e+00 -9.992734154355598974e+00 4.864790813749164222e+00
-2.869509782649893315e-01 3.730542075054050222e-01 1.129096653180935217e+00 3.790141476024746936e+00 -6.210883442703400981e+00 8.462558482315483133e+00
-1.289905156264580910e+00 -2.029236660694383687e+00 5.355646924670239173e+00 1.750120154217870905e+01 -5.101335234493035387e+00 -4.939433968572368272e+00
8.425219518374645056e-02 -3.436561582265320464e-02 1.823874771252908811e-01 6.868070954890543867e+00 -6.850920874470892485e+00 -3.169101879317334447e+00
6.541271998008089950e-02 4.825774693398862669e-02 3.550665905049472104e-01 -2.563258151433486010e+00 -2.208164351237709866e+01 -1.153386683244239030e+01
7.867758177598100922e-01 3.883869679954630727e-01 -3.299781032861359709e-01 -1.228661596146380486e+00 -2.285442413797732497e-01 2.214723857864464573e+00
-5.595054352240417250e-01 -6.806462867008149509e-01 8.928545075724954039e-01 -3.390053569900092434e+00 -7.195759453381436188e+00 1.615064211543421990e+01
1.192536935918786956e+00 1.084927972767772530e+00 5.456774887770181326e-02 -2.529145002156261146e+00 1.238234140136886152e+00 1.085263381763802393e+01
-1.333538464002625101e+00 7.984238546569685235e-01 -4.047642009800378471e-01 -3.294143147770457247e+00 2.984909385431189222e-01 -2.405239404149316584e+01
1.027578129648106575e+00 -7.272023378652086034e-01 -1.687260138162788303e-01 1.392677057359094839e+01 1.632081137946840954e+01 1.540651067654033923e+01
-4.478975436999051846e-02 -5.142268234490354750e-01 3.292670748842402295e-01 -2.446353035657043318e+00 -5.169709420317948556e+00 2.371359350181040071e+01
-7.129392335087743060e-01 -2.995776098460125603e-01 2.739795920180993494e-01 9.711785202769490866e+00 1.765840938075450284e+00 4.613675869629562776e+00
-2.651174981922766460e-01 -3.665517216899414898e-01 -2.119847542655291794e-01 3.026825213468701925e+00 1.662317717522115856e+01 -1.548039979756730133e+00
-2.814413019901346527e-02 -5.590765162093181972e-01 5.662711602685810419e-01 -1.316088920317818767e+00 1.609518003658084062e+00 2.118598181088368282e+00
-3.325717828820393129e-01 8.380331294503401418e-01 3.599644563974196965e-01 1.528197334382674910e-01 -2.173416175072093637e+01 3.230870451013278633e+00
1.136563034314360010e+00 1.065638144496469319e+00 1.271444364857586204e-02 3.571110195889433570e+00 -3.163600727638547383e+00 -1.761819913930575865e+01
-4.741324775864509400e-01 1.350226248015162431e-02 3.073026158017769793e-01 1.115978126943219806e+01 -1.311789545187204808e+01 4.196405254879161717e+00
-3.682169142871518641e-01 3.291677462329465481e-02 -2.347510842636100215e-01 1.009424836592724262e+01 -2.980943970743960669e+00 1.141283314227126766e+01
2.008734581338332603e+00 1.576253960458074532e+00 6.537454404180428336e-01 -9.439917858231620329e+00 -8.305915843666467069e+00 4.100577604758324668e+00
1.349844420566878034e+00 -3.736424398989961482e-01 -5.988117513128577984e-01 1.039511906865832458e+01 -5.896910039805369763e+00 -5.252133452325687735e+00
4.210772664678854582e-01 1.246199238835958178e+00 1.151098281249669369e-01 -5.858331934717228684e+00 -1.127959404954114930e+01 -1.096705056661371191e-01
-7.796939571993940499e-01 -1.183025630435453057e-01 6.837429468725789716e-01 1.368980130513424420e+01 -3.348273454768242896e+00 2.699716630438328657e+00
2.055814250141483335e-01 -3.378051191484926496e-01 -4.707110676542730632e-01 9.619598913875682555e+00 -6.646006741230730874e+00 5.576525289411863540e+00
-1.115073092229423191e+00 -2.546279255402658648e-01 7.943012148214957380e-01 7.789067718146499786e+00 -9.621485782848342438e+00 1.668727032215669315e+00
-1.862924782683727853e+00 2.393778418240282424e-01 -2.106352450072286775e+00 1.527137882797564128e+00 -4.732614858673474423e+00 4.237834177203971819e+00
5.278479966222673347e-01 2.810023818522680017e-01 1.199053378298148953e+00 -3.737718485546558611e+00 1.154261717373171869e+01 5.812912876739402712e+00
-8.750494041089853514e-01 5.019368201870905155e-01 5.183224800081487338e-02 3.588528675040334903e+00 -2.351745468002224371e+01 1.816292734482325200e+00
-5.362378308441027863e-02 8.748582281043644215e-01 -1.865738329047174737e+00 -3.577384756006769528e+00 -5.280289122131218704e+00 -1.038260217541616370e+01
-3.117182478755903818e-01 -2.112591815231619485e-02 -2.507154699004575660e-01 -2.260916290480368573e+01 -1.141967753171496902e+01 3.445373398635577900e+00
1.005441188364706306e+00 -5.205376607706113656e-01 1.173684413276940841e+00 -4.235607801896588143e-01 -1.371030126608893340e+00 -1.284918823297385870e+01
-2.198634552722884994e+00 -4.716983496661459885e-01 -7.454594296563950007e-01 5.928251795503770794e+00 -1.357685274179694090e+01 8.159132773599452548e+00
-9.073542777060266129e-01 5.933134279881139506e+00 -5.532667508692703073e+00 4.547002341995553643e+00 1.105445485316431764e+01 -7.404208845465808153e+00
-7.915974034507585744e-01 -1.330042472483470517e+00 4.126747764858732515e-01 -1.170550850601398629e+01 8.256279320436737734e+00 -1.392103555455207475e+00
1.367844290746298153e-01 4.002760399272347475e-02 9.341264887632432234e-01 -1.809236114569855447e-01 7.079491408918603845e+00 4.922800890787531358e+00
-3.755025104446186313e-01 5.495043517119760912e-01 8.683347902369420446e-02 -8.521934089175447369e+00 1.602701439195110211e+01 -1.839878184695395191e+01
-1.852310451060769081e-01 8.224644614294807088e-02 -1.871532555821213695e+00 5.176790362828821657e+00 5.845638699345777844e+00 -3.534024226917184208e+00
7.850976359615063904e-01 3.431214212512742612e-01 -4.719618510242239995e-01 1.379320727761281518e+01 -8.895181496202960503e+00 1.019248904726169691e+00
-7.486711021247508535e-01 1.142528660030721399e+00 3.907148738387359321e-01 -1.447871336343028226e+01 1.504287577098124107e+00 -1.369921220776656234e+01
-2.662416674770508029e-01 -2.211053296655201422e-02 4.636863781538575480e-01 -1.133083638493651613e+01 -1.386106991486640183e+01 2.715159994520917053e-01
3.233489106483442704e-02 -2.670625370407084809e+00 2.540098631345693025e-01 -3.977327056383530568e+00 -7.650726133068554091e+00 7.270936885468166189e+00
4.630794534254600858e-01 -8.624540691389828151e-01 3.383559866990230036e-01 1.513532182846651253e+00 6.766802038693748855e-01 -1.527622839318098613e+01
-4.080067184506567801e-01 2.054201178958975083e-01 -1.005794403740176257e+00 -1.055402227732056453e+01 -2.460871738492209637e-01 8.593334410282293945e-02
4.925725971531278446e-01 -7.678144594304582293e-01 1.157199748577926318e-01 -1.545305058962484068e+01 -9.436384971117817599e+00 -1.472577340503952747e+01
1.019307081429554618e+00 1.306598774240261274e-01 3.820403253517183906e-01 1.883154919393379423e+00 -4.573600949454065479e+00 -6.712204179811522842e+00
1.624575512575721359e-01 -1.629852896998402967e+00 4.688539957084140730e-01 5.283469951510356033e+00 -3.924829575714907648e+00 5.309015773510191716e-01
-6.196367031267002723e-01 1.309538031567755167e-01 1.634537402896809599e-01 -8.281425255132555563e+00 1.297321756052372521e+01 -6.202643442232304238e+00
8.719695716391127061e-01 1.022898941147935892e+00 -5.546960341299972619e+00 1.083846354424584923e+01 -2.614516302417674964e+00 8.231930174037049852e-02
6.405747046572893844e-01 -2.852178634057616624e-01 8.067830129319012444e-01 -1.036305329087453408e+01 -1.251636064278458349e+01 -1.259232306238780019e+01
2.625807507992218293e-01 -1.877029405570366238e+00 1.222037319157946111e+00 1.931341889595715244e+01 1.944997275054464581e+01 -4.001442093916407039e+00
7.888928558015166626e-02 2.490257723885224428e-01 2.946096375386755284e+00 -9.741503494908974048e+00 -6.072577495132572167e+00 -4.625467608331997660e+00
7.918313273782852380e-02 -6.846235436599823920e+00 9.371730376948643748e-01 -5.932788565783548407e+00 -6.556481764259814327e+00 3.300313118960363390e+00
-5.962953609193412385e-02 2.682419554615589341e-01 2.630384937249531929e-01 -2.495413733813878920e+01 4.265008343307783001e+00 3.845825416282204312e+00
-6.001854440779380573e-01 9.749346583810840350e-02 3.612574886249404482e-01 -8.491111242269891335e+00 -1.677165581925259330e+00 1.406496351536835121e+01
1.889647949067214117e-01 6.361747217074857907e-01 6.204827359584221824e-01 -7.166183711572496229e+00 4.274084591065460792e+00 -1.749157498777539388e+01
-1.769267258161938638e+00 3.690540786768203851e+00 -1.570102308910002464e-01 -5.218754910381655954e+00 1.183692692851158235e+01 1.719736600879856470e-02
-6.475099492096276776e-01 -4.597434619221944518e-01 5.797342990195811785e-01 1.235270788320504032e+01 1.788996798650179798e+01 -9.132462737999027524e+00
-1.752880797527917922e+00 1.313100765630695665e+00 -2.722268080350506714e-01 -1.381932406979040806e+01 -2.573918054317668513e+00 -3.723576095156963639e+00
-5.160858640505848749e-01 -8.040819545308620642e-01 -1.149621278789261930e-01 -3.327858917236889091e+00 -1.888160703429626608e+01 7.283151677807488511e+00
-3.940048455663083815e-01 -5.224696444270250373e-01 6.578087363501269325e-01 8.499799357672888078e-02 5.891612515921156756e+00 -2.100983925232046445e+01
-1.235041968775945520e+00 -2.889061949972689392e-01 -1.803219493509210958e+00 -7.777451699626709569e+00 -2.211585464380330635e+01 1.226976564021062543e+01
-2.752093647399415088e-01 2.914401414928733947e-01 3.286012943906887473e-01 1.534266609694737227e+01 -1.418837120291335019e+00 3.318937477974527539e+00
-5.096097521814215714e-01 1.830511148337586602e-01 -9.064153448215795938e-01 5.588698885740214450e+00 8.106137665201005760e+00 6.335270267450951565e+00
-7.128909856327914074e-02 -5.209360259107413960e-01 -2.693071812596393722e-01 5.191582236638429215e+00 -5.577864900920713964e+00 1.918206837140527199e+00
3.899060232318699026e-01 -1.501653825421137567e-01 -3.168669025248722071e-01 -1.067194792680144566e+01 -2.706855112321167045e+00 2.504080737983127580e+00
-7.583717426385817584e-01 -8.907406731153432178e-01 -5.654312355772479481e-01 -6.923498254711533129e+00 1.311083730595096419e+00 -9.304769963008771683e+00
-8.657832721442437762e-02 8.660745919271992666e-01 -4.923201702370022526e-01 2.908480891285430747e+00 9.580443468533333728e+00 -4.196212458279096502e+00
-9.416686834201579703e-01 8.363426824095563372e-01 6.720724816679173319e-01 -7.859603907743036189e+00 1.438912929550515329e+01 4.075583715383205963e+00
1.456657308799698347e+00 5.035354815144733598e-01 -3.698843624666529051e-01 2.209541098720932073e+00 -4.019970423110133417e+00 -2.919026383868391861e+00
-5.633992357046081478e-01 9.389071850932665386e-01 -6.430361106262443283e-01 -1.354076247021331092e+01 9.828663461104861554e+00 -7.366172331573670462e-01
9.495767715337221082e-01 -1.185583327256037149e-02 -6.728728054482751020e-01 7.705195640069613106e+00 -4.908985104186765369e+00 2.265630135987704108e+01
1.605961297691670620e+00 -1.554279405381079116e+00 1.052008437577685918e+00 -3.930330551526035165e+00 -2.322442778306173139e+01 1.213127126925099830e+00
2.288602792777389427e-01 -3.103548061191369056e-01 -4.975798069693384007e-01 -1.288092149826756572e+00 -1.105051279619370419e+01 -4.764995745823723539e+00
-6.688514073338933663e-01 9.693613940700908094e-01 1.324543797186908733e+00 2.304190446824732064e+00 3.855744981553568707e+00 1.733232623558178087e+00
3.720119879314184308e-01 -1.157668111520882226e+00 -1.694628118508110459e+00 2.247804281882843824e+01 7.312243229210121598e+00 7.146606895360714695e+00
-4.222698375244223201e-01 -1.596011232113873357e-01 -1.266818553832627092e-01 -8.095520492206809138e+00 -8.468617442240355953e-01 3.162639252749908980e+00
5.849772107155701839e-01 1.515771264131684504e+00 4.241689189806852611e-01 6.441031401734188755e+00 -9.676659165433769694e-01 -9.354919023483462936e+00
6.603410860742674471e-01 3.760678176601207623e-01 -1.525569398938570187e-01 -8.124404295790069952e+00 2.807630408915191111e+00 8.369356021580428573e-01
3.932494484088849163e+00 1.533099686422367602e+00 -1.801497976518153354e+00 2.717800345717909849e+00 4.493469803544112295e+00 9.779534153986292111e+00
-3.457897568068025312e-02 2.170566145620171916e-01 7.349157683108958894e-02 7.615748930262592253e+00 -1.169548891826293158e+01 -2.022065298695531510e+01
-1.100731506556555245e-01 4.662267402673750949e-01 1.040215013699710811e+00 3.997065495723084450e+00 -5.678575732510942942e+00 -7.908919690372692379e+00
6.018125230172219453e+00 -5.509909027317657859e+00 8.502190106005568238e-01 -1.521387021230257908e+01 -7.520999619774379141e+00 -6.074186775524434978e-01
6.150446224546481933e-01 -3.299739565379374850e-01 4.865814721192380232e-01 1.697744634857711210e+00 -4.063344937347364905e+00 -1.520982163246548780e+00
-6.128210156730603542e-01 2.120712811566762390e+00 4.601053541641586531e-01 -1.122484469799901063e+01 -6.861570757327256409e+00 -5.120227329814646566e+00
3.724546303423929561e-01 -4.723806648372680383e-01 -3.540550388344973487e-01 -4.041734040193863287e+00 -3.492667043819130068e+00 2.161983574831778832e+00
1.001232093165927012e-01 -1.074959231652304448e+00 -6.226540124386462649e-01 7.605346124522369244e+00 -1.835322643254658104e+00 -7.315049551343332901e+00
1.285923417757240061e+00 -1.457679998296433688e+00 1.580793672914760917e+00 1.932318623117307066e+00 -1.709927374132917066e+01 -7.971264360715748509e+00
1.219947729249026835e-01 -9.063745121025482687e-01 1.025741454414512033e+00 -1.420306847652261117e+00 8.946984563233058019e-01 -7.088030595304340764e+00
1.133742784556334815e+00 5.846385292136865169e-02 -3.710870356673652837e-01 1.472927627771674075e-01 8.508337168417718033e+00 7.202394680523816817e+00
1.234564388383790901e+00 -6.831930777422512424e-02 8.723483118850183793e-01 -3.173274685432376341e+00 4.102349026930601994e+00 -1.036091717433861525e+00
-1.396052685603088872e-01 -5.102288784769988261e-01 2.543453380990577384e-01 -2.942445973783745838e+00 -2.563167438519226238e+00 1.630833284143861306e+01
-3.059733726556088107e-01 -5.648091228222998916e-01 8.056282509240374479e-01 3.572495512748111945e+00 6.671488857640990311e+00 9.294935508587592210e+00
-1.037626552377001188e-01 2.246163906066691585e-01 -2.781242816109592009e-01 7.612339879011678079e-01 1.041776497630275244e+01 5.378665861155074168e+00
2.783539174366055427e-02 6.209837517635754534e-01 5.069990143022522489e-01 9.571731197428409388e+00 3.531885029924492603e+00 2.563407636492140540e+00
1.445236697075019394e-01 3.945553802553862233e-01 2.896118564953483743e-01 7.801835826905249682e+00 -8.433071333285008464e+00 4.814425655499094070e+00
-4.747252268778614059e+00 -5.006479953656399751e+00 -6.904867048098065396e+00 1.677546800109653402e+00 -7.452281848153307742e+00 7.286689534341388885e+00
1.092650165384216332e-01 2.099975805214474023e-01 -6.786644830127485095e-01 -9.032238774067954168e+00 -5.467403033121478906e+00 8.951222565604872727e+00
-4.788820699652245327e-01 -6.854699911556901837e-01 -1.455820430926692277e-01 7.070237672059369594e+00 3.799924632296118876e+00 1.292428990402659039e+01
-7.360699609051146730e-02 -3.240062613381967660e-01 -1.223005689449044170e-01 -1.419945378926705803e-01 1.038247654296264777e+01 -8.931190097202762246e+00
5.231896659520599707e-02 -7.561989352154450117e-01 3.379718360773310004e-01 6.706971477512899682e+00 1.823977220296175616e+01 -9.045438391339208906e+00
-1.374472375003293889e+00 1.187671261914419851e+00 -1.048105391704772016e+00 9.829846874131931145e+00 5.951190874296470312e-01 -5.086034674149384927e+00
1.890534461126627541e-01 6.116774413861228998e-01 -2.175141540374760790e-02 -6.688400278495682194e+00 1.037526545285105684e+01 -3.170346085930543012e+01
-2.706373560751160201e-01 -1.392222193591309554e-02 1.066469858637200785e+00 6.252975128693345042e+00 9.927623361446895611e-01 -1.245031509203022857e-01
-6.880200725474916457e-01 -1.808434169952586879e-01 1.937767145331399377e-01 -4.173772561796412539e+00 1.416134744710405435e+01 7.471407306162837436e+00
4.025012608474282660e-01 -1.721519202547089122e+00 -3.446174671711574322e-02 -1.067104182704133386e+01 -6.879627227712525439e+00 3.156964664672702980e+00
-7.019791762459857143e-01 -3.958935854650451613e-01 -5.847448610409702319e-01 -2.487698094871571897e+00 -7.966201978065772238e+00 -8.023482520414969343e+00
-1.969258695322992248e+00 1.738507082984395824e+00 -2.277916364901174884e+00 1.438329060215504995e+01 -3.020705823296733872e+00 4.212434579463630868e+00
-8.307377167851419664e-01 7.121028978430995471e-01 7.332391179785473223e-02 4.513784653315366491e+00 1.849807638875694993e+00 -2.679921783993994833e+00
2.120043680914676931e-01 -2.666723970520337161e-01 -7.305103952817013635e-01 8.169136843833499029e+00 -4.295688949560939385e+00 -1.308843930269939193e+01
6.267986145154509359e-01 1.262233107533968779e+00 -5.317705317012166866e-01 7.935385211661166949e+00 7.319456534179640261e-01 6.233064783059726111e+00
-5.600972975698690348e-01 7.183820994147119832e-01 -3.223611258494984422e-01 -9.966526226191659177e+00 -6.168794882268864299e-01 3.126200179468157536e+00
5.522094779088987382e-01 -5.136465409780949232e-01 -1.576618575106582265e-01 -3.234024798184165661e+00 6.728132842543177006e+00 1.516590901569121463e+01
5.343923158318900635e-01 2.477117625380475530e-01 1.528471115706023509e-01 -3.016277117019221521e+00 -5.212002225171037395e-01 1.464834404462219553e+01
-6.214239350044705734e-01 1.165874279302614447e+00 -1.674456167905233217e+00 7.819407796906379104e-01 5.353024398262241412e+00 -1.289511911480823336e+01
5.972795296528145004e-01 3.767802606532278525e-02 4.815341153009058961e-01 4.263362973213790319e+00 1.298842878854228644e+01 -1.662355714220181468e+00
-1.158995822440515688e+00 -1.514216811309039290e+00 2.224284563203138970e-02 -6.561823013990525588e+00 5.995021565392133489e+00 5.694974376176768160e+00
-6.752182985040874330e-01 3.075292205804844303e-01 6.694766742605569032e-01 -1.494630689552543501e+01 -1.010866796335371909e+01 -9.080919177854509527e-01
1.426756862359296052e-01 -4.706696972184938321e-01 6.790100236692805380e-01 4.910937234448629063e+00 1.761282247557390690e+01 -1.637785287666604361e-01
